flow_id,rflow_id,name,uploader,num_duplicates,ignore
8708,8708,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,classifier=sklearn.ensemble.weight_boosting.AdaBoostClassifier(base_estimator=sklearn.tree.tree.DecisionTreeClassifier))",1239,1,0
7758:7761:8436:8696:8698:8740:8803:9700:18928,7758,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier)",4740:5163:6383:1239:6804:8435:6691,9,0
6900:7125:8730:8870:8917:9699:18901,6900,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.ensemble.forest.RandomForestClassifier)",1:3886:6383:287:8435:6691,7,0
8732,8732,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.ensemble.weight_boosting.AdaBoostClassifier(base_estimator=sklearn.tree.tree.DecisionTreeClassifier))",6383,1,0
8868,8868,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.naive_bayes.MultinomialNB)",287,1,0
8874,8874,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.neighbors.classification.KNeighborsClassifier)",287,1,0
7213,7213,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.svm.classes.LinearSVC)",1,1,0
7215:8701:8731:8872:8914,7215,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.svm.classes.SVC)",1:6383:287,5,0
7122:7706:8424:8750:8845:8904:8907:8964:9060:9351:9639:9673:9689:9701:12480:12787:13101:15220:16163:18922,7122,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,estimator=sklearn.tree.tree.DecisionTreeClassifier)",3886:2608:2:6555:7299:7470:7576:7880:7908:7163:8197:8309:8420:7607:8886:8993:9074:9302:9401:6691,20,0
5916,5916,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,kernelpca=sklearn.decomposition.kernel_pca.KernelPCA,gradientboostingclassifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",1022,1,0
5914:18890,5914,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,kernelpca=sklearn.decomposition.kernel_pca.KernelPCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1022:6691,2,0
8724,8724,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,onehotencoder=sklearn.preprocessing.data.OneHotEncoder,standardscaler=sklearn.preprocessing.data.StandardScaler,functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,featureagglomeration=sklearn.cluster.hierarchical.FeatureAgglomeration,sgdclassifier=sklearn.linear_model.stochastic_gradient.SGDClassifier)",6410,1,0
5766,5766,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,onehotencoder=sklearn.preprocessing.data.OneHotEncoder,variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1104,1,0
5910:18918,5910,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,pca=sklearn.decomposition.pca.PCA,gradientboostingclassifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",1022:6691,2,0
5909:8463:18917,5909,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1022:5580:6691,3,0
5911,5911,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures,pca=sklearn.decomposition.pca.PCA,gradientboostingclassifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",1022,1,0
5913:18902,5913,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures,pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1022:6691,2,0
5955:7926:18878,5955,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1104:5174:6691,3,0
8713,8713,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,scaler=sklearn.preprocessing.data.StandardScaler,estimator=sklearn.ensemble.forest.RandomForestClassifier)",6383,1,0
8702:8711:8915:11043,8702,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,scaler=sklearn.preprocessing.data.StandardScaler,estimator=sklearn.svm.classes.SVC)",6383,4,0
6540,6540,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,scaler=sklearn.preprocessing.data.StandardScaler,pca=sklearn.decomposition.pca.PCA,dec_tree=sklearn.tree.tree.DecisionTreeClassifier)",2597,1,0
8813:8836:8892:9607:9694:17303:17403:17422:18953,8813,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler)",1:6892:338:6691,9,0
9672,9672,"sklearn.pipeline.Pipeline(kbest=sklearn.feature_selection.univariate_selection.SelectKBest,scaler=sklearn.preprocessing.data.StandardScaler,classifier=sklearn.svm.classes.SVC)",8286,1,0
18698,18698,sklearn.pipeline.Pipeline(kneighborsclassifier=sklearn.neighbors._classification.KNeighborsClassifier),18203,1,0
8100:8522,8100,sklearn.pipeline.Pipeline(kneighborsclassifier=sklearn.neighbors.classification.KNeighborsClassifier),4855:5404,2,0
6270:8101:8528,6270,sklearn.pipeline.Pipeline(logisticregression=sklearn.linear_model.logistic.LogisticRegression),1104:4855:5404,3,0
8028,8028,"sklearn.pipeline.Pipeline(minmax=sklearn.preprocessing.data.MinMaxScaler,rfc=sklearn.ensemble.forest.RandomForestClassifier)",825,1,0
18774,18774,"sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing._data.MinMaxScaler,powertransformer=sklearn.preprocessing._data.PowerTransformer,robustscaler=sklearn.preprocessing._data.RobustScaler,standardscaler=sklearn.preprocessing._data.StandardScaler,decisiontreeclassifier=sklearn.tree._classes.DecisionTreeClassifier)",869,1,0
18781,18781,"sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing._data.MinMaxScaler,powertransformer=sklearn.preprocessing._data.PowerTransformer,robustscaler=sklearn.preprocessing._data.RobustScaler,standardscaler=sklearn.preprocessing._data.StandardScaler,randomforestclassifier=sklearn.ensemble._forest.RandomForestClassifier)",869,1,0
6562,6562,"sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,kneighborsclassifier=sklearn.neighbors.classification.KNeighborsClassifier)",1104,1,0
5996:18882,5996,"sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1104:6691,2,0
5997:18871,5997,"sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures,pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1104:6691,2,0
5758,5758,"sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,selectfrommodel=sklearn.feature_selection.from_model.SelectFromModel(estimator=sklearn.ensemble.forest.ExtraTreesClassifier),randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",2451,1,0
5749,5749,"sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,selectkbest=sklearn.feature_selection.univariate_selection.SelectKBest,gradientboostingclassifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",2451,1,0
8861:8863,8861,"sklearn.pipeline.Pipeline(missing=sklearn.impute.SimpleImputer,scale=sklearn.preprocessing.data.StandardScaler,predict=hpo4svm.hpo.SVC)",7343,2,0
8859,8859,"sklearn.pipeline.Pipeline(missing=sklearn.impute.SimpleImputer,scale=sklearn.preprocessing.data.StandardScaler,predict=hpo4svm.hpo.SVR)",7343,1,0
8857,8857,"sklearn.pipeline.Pipeline(missing=sklearn.impute.SimpleImputer,scale=sklearn.preprocessing.data.StandardScaler,predict=hpo4svm.hpo.sklearn.HPOSVM)",7343,1,0
8855,8855,"sklearn.pipeline.Pipeline(missing=sklearn.preprocessing.imputation.Imputer,scale=sklearn.preprocessing.data.StandardScaler,predict=hpo4svm.hpo.sklearn.HPOSVM)",7343,1,0
8776:17581:18963,8776,"sklearn.pipeline.Pipeline(missingindicator=sklearn.impute.MissingIndicator,imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler)",1:11497:6691,3,0
8233:17477,8233,sklearn.pipeline.Pipeline(model=sklearn.ensemble.forest.RandomForestClassifier),4903:10522,2,0
8717,8717,"sklearn.pipeline.Pipeline(normalizer=sklearn.preprocessing.data.Normalizer,featureagglomeration=sklearn.cluster.hierarchical.FeatureAgglomeration,sgdclassifier=sklearn.linear_model.stochastic_gradient.SGDClassifier)",6410,1,0
8518:18931,8518,"sklearn.pipeline.Pipeline(nystroem=sklearn.kernel_approximation.Nystroem,featureagglomeration=sklearn.cluster.hierarchical.FeatureAgglomeration,gaussiannb=sklearn.naive_bayes.GaussianNB)",5404:6691,2,0
6097,6097,"sklearn.pipeline.Pipeline(nystroem=sklearn.kernel_approximation.Nystroem,svc=sklearn.svm.classes.SVC)",1104,1,0
16356:16364,16356,sklearn.pipeline.Pipeline(onehot=sklearn.preprocessing._encoders.OneHotEncoder),8323,2,0
17482,17482,"sklearn.pipeline.Pipeline(onehot=sklearn.preprocessing._encoders.OneHotEncoder,scaler=sklearn.preprocessing._data.StandardScaler,classifier=sklearn.neighbors._classification.KNeighborsClassifier)",10987,1,0
16370:16377:17284:17342:17397:17658:18301:18606:18713,16370,sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),8323:1140:8309,9,0
18849,18849,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder,truncatedsvd=sklearn.decomposition._truncated_svd.TruncatedSVD)",26700,1,0
6543,6543,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier)",1104,1,0
6605,6605,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,extratreesclassifier=sklearn.ensemble.forest.ExtraTreesClassifier)",1104,1,0
6557,6557,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,featureunion=sklearn.pipeline.FeatureUnion(functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures),votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier)))",1104,1,0
6560,6560,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,featureunion=sklearn.pipeline.FeatureUnion(functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures),votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier),KNN=sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,kneighborsclassifier=sklearn.neighbors.classification.KNeighborsClassifier),Dummy=sklearn.pipeline.Pipeline(dummyclassifier=sklearn.dummy.DummyClassifier)))",1104,1,0
6565,6565,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,featureunion=sklearn.pipeline.FeatureUnion(functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures),votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier),KNN=sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,kneighborsclassifier=sklearn.neighbors.classification.KNeighborsClassifier),RFC=sklearn.pipeline.Pipeline(randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)))",1104,1,0
6554,6554,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,featureunion=sklearn.pipeline.FeatureUnion(functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures),votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier))",1104,1,0
8720,8720,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,normalizer=sklearn.preprocessing.data.Normalizer,functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,featureagglomeration=sklearn.cluster.hierarchical.FeatureAgglomeration,sgdclassifier=sklearn.linear_model.stochastic_gradient.SGDClassifier)",6410,1,0
6268,6268,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1104,1,0
8722,8722,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,standardscaler=sklearn.preprocessing.data.StandardScaler,functiontransformer=sklearn.preprocessing._function_transformer.FunctionTransformer,featureagglomeration=sklearn.cluster.hierarchical.FeatureAgglomeration,sgdclassifier=sklearn.linear_model.stochastic_gradient.SGDClassifier)",6410,1,0
6612,6612,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,standardscaler=sklearn.preprocessing.data.StandardScaler,mlpclassifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier)",1104,1,0
6568,6568,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier),KNN=sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,kneighborsclassifier=sklearn.neighbors.classification.KNeighborsClassifier),RFC=sklearn.ensemble.forest.RandomForestClassifier))",1104,1,0
6567,6567,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.pipeline.Pipeline(robustscaler=sklearn.preprocessing.data.RobustScaler,extratreeclassifier=sklearn.tree.tree.ExtraTreeClassifier),KNN=sklearn.pipeline.Pipeline(minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,kneighborsclassifier=sklearn.neighbors.classification.KNeighborsClassifier),RFC=sklearn.pipeline.Pipeline(randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)))",1104,1,0
6551,6551,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier))",1104,1,0
6572,6572,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier),ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",1104,1,0
6570,6570,"sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing.data.OneHotEncoder,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(DecisionTreeClassifier=sklearn.tree.tree.DecisionTreeClassifier,ExtraTreeClassifier=sklearn.tree.tree.ExtraTreeClassifier,KNN=sklearn.neighbors.classification.KNeighborsClassifier,RFC=sklearn.ensemble.forest.RandomForestClassifier))",1104,1,0
8255,8255,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,Classifier=sklearn.ensemble.forest.RandomForestClassifier)",4862,1,0
7882,7882,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,Classifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",4859,1,0
7942,7942,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,Classifier=sklearn.linear_model.logistic.LogisticRegression)",4859,1,0
7905,7905,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,Classifier=sklearn.naive_bayes.BernoulliNB)",4859,1,0
7884,7884,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,Classifier=sklearn.naive_bayes.GaussianNB)",4859,1,0
7854:8247,7854,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,Classifier=sklearn.neighbors.classification.KNeighborsClassifier)",4859:4862,2,0
7881,7881,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,Classifier=sklearn.tree.tree.DecisionTreeClassifier)",4859,1,0
8241,8241,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,ada=sklearn.ensemble.weight_boosting.AdaBoostClassifier)",5013,1,0
13384,13384,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,binarizer=sklearn.preprocessing.data.Binarizer,clf=sklearn.tree.tree.DecisionTreeClassifier)",9161,1,0
7966,7966,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,bnb=sklearn.naive_bayes.BernoulliNB)",5044,1,0
7877,7877,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,clf=sklearn.svm.classes.SVC)",4859,1,0
8203,8203,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,estimator=sklearn.ensemble.forest.RandomForestClassifier)",5044,1,0
7974,7974,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,estimator=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",5044,1,0
5802:18909,5802,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,extratreesclassifier=sklearn.ensemble.forest.ExtraTreesClassifier)",1022:6691,2,0
8536:18934,8536,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,gradientboostingclassifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",5404:6691,2,0
8245,8245,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,logisticregression=sklearn.linear_model.logistic.LogisticRegression)",5117,1,0
5804:8888:8956:18908,5804,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1022:7163:6691,4,0
8143:8234,8143,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,rf=sklearn.ensemble.forest.RandomForestClassifier)",805:5013,2,0
8196,8196,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,rfc=sklearn.ensemble.forest.RandomForestClassifier)",825,1,0
7991,7991,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,rm=sklearn.ensemble.forest.RandomForestClassifier)",4338,1,0
8242,8242,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,scaler=sklearn.preprocessing.data.MinMaxScaler,gbc=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",5013,1,0
8147,8147,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,scaler=sklearn.preprocessing.data.StandardScaler,rf=sklearn.ensemble.forest.RandomForestClassifier)",805,1,0
13387,13387,"sklearn.pipeline.Pipeline(pca=sklearn.preprocessing.data.StandardScaler,binarizer=sklearn.preprocessing.data.PolynomialFeatures,clf=sklearn.svm.classes.LinearSVC)",9161,1,0
12131,12131,"sklearn.pipeline.Pipeline(polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures,logisticregression=sklearn.linear_model.logistic.LogisticRegression)",1140,1,0
5998:18880,5998,"sklearn.pipeline.Pipeline(polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures,minmaxscaler=sklearn.preprocessing.data.MinMaxScaler,pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",1104:6691,2,0
9557,9557,"sklearn.pipeline.Pipeline(preprocessing=sklearn.compose._column_transformer.ColumnTransformer(imputer=sklearn.impute.SimpleImputer,basic_encoder=category_encoders.one_hot.OneHotEncoder),algorithm=sklearn.ensemble.forest.RandomForestClassifier)",869,1,0
9153:9552,9153,"sklearn.pipeline.Pipeline(preprocessing=sklearn.compose._column_transformer.ColumnTransformer(imputer=sklearn.impute.SimpleImputer,cat_encoder=category_encoders.target_encoder.TargetEncoder),algorithm=sklearn.ensemble.forest.RandomForestClassifier)",869,2,0
8952:9148,8952,"sklearn.pipeline.Pipeline(preprocessing=sklearn.compose._column_transformer.ColumnTransformer(imputer=sklearn.impute.SimpleImputer,cat_encoder=category_encoders.target_encoder.TargetEncoder),algorithm=sklearn.naive_bayes.GaussianNB)",869,2,0
9564,9564,"sklearn.pipeline.Pipeline(preprocessing=sklearn.compose._column_transformer.ColumnTransformer(num_imputer=sklearn.impute.SimpleImputer,basic_encoder=category_encoders.one_hot.OneHotEncoder),preprocessing2=sklearn.compose._column_transformer.ColumnTransformer(non_binary_imputer=__main__.SimpleImputer2),algorithm=sklearn.ensemble.forest.RandomForestClassifier)",869,1,0
9568,9568,"sklearn.pipeline.Pipeline(preprocessing=sklearn.compose._column_transformer.ColumnTransformer(num_imputer=sklearn.impute.SimpleImputer,basic_encoder=category_encoders.one_hot.OneHotEncoder),preprocessing2=sklearn.compose._column_transformer.ColumnTransformer(non_binary_imputer=__main__.SklearnSimpleImputerCloneWithMedianStrategy),algorithm=sklearn.ensemble.forest.RandomForestClassifier)",869,1,0
9571,9571,"sklearn.pipeline.Pipeline(preprocessing=sklearn.compose._column_transformer.ColumnTransformer(num_imputer=sklearn.impute.SimpleImputer,basic_encoder=category_encoders.one_hot.OneHotEncoder),preprocessing2=sklearn.compose._column_transformer.ColumnTransformer(other_cat_imputer=__main__.SklearnSimpleImputerCloneWithMedianStrategy),algorithm=sklearn.ensemble.forest.RandomForestClassifier)",869,1,0
8003,8003,"sklearn.pipeline.Pipeline(preprocessing=sklearn.decomposition.pca.PCA,classifier=sklearn.ensemble.forest.RandomForestClassifier)",4441,1,0
7827,7827,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing._function_transformer.FunctionTransformer,classifier=keras.wrappers.scikit_learn.KerasClassifier)",1927,1,0
8141,8141,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,PCA=sklearn.decomposition.pca.PCA,classifier=sklearn.neighbors.classification.KNeighborsClassifier)",4441,1,0
8113,8113,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,classifier=sklearn.ensemble.forest.RandomForestClassifier)",4441,1,0
8135,8135,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,classifier=sklearn.linear_model.logistic.LogisticRegression)",4441,1,0
7864,7864,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.neighbors.classification.KNeighborsClassifier)",1927,1,0
7867,7867,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.svm.classes.NuSVC)",1927,1,0
8197:8271,8197,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,dimensionality_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.neighbors.classification.KNeighborsClassifier)",821,2,0
8139,8139,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,dimensionality_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.svm.classes.SVC)",821,1,0
8166,8166,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.MinMaxScaler,feature=sklearn.feature_selection.univariate_selection.SelectKBest,classifier=sklearn.ensemble.forest.RandomForestClassifier)",4441,1,0
7875,7875,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.Normalizer,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.svm.classes.SVC)",1927,1,0
7863,7863,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.PolynomialFeatures,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.neighbors.classification.KNeighborsClassifier)",1927,1,0
8199,8199,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.RobustScaler,classifier=sklearn.neural_network.multilayer_perceptron.MLPClassifier)",4441,1,0
7859,7859,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.RobustScaler,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.neighbors.classification.KNeighborsClassifier)",1927,1,0
7866,7866,"sklearn.pipeline.Pipeline(preprocessing=sklearn.preprocessing.data.RobustScaler,dimension_reduction=sklearn.decomposition.pca.PCA,classifier=sklearn.svm.classes.NuSVC)",1927,1,0
